EB_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-07-06 0.177075940820451 16.5979166666667 0.254009563208199 16.0104166666667 0.261431884975039 16.4270833333333 0.257331103022452 15.9270833333333 0.339722116955381 14.9708333333333
2019-07-07 0.239546465068748 15.65 0.260952541361623 15.5708333333333 0.340088675862537 15.775 0.330155508460925 15.2875 0.340859543994498 14.7125
2019-07-08 0.274813969969609 14.7958333333333 0.273300352690306 15.0395833333333 0.330101483331582 15.0854166666667 0.379842352502281 14.7104166666667 0.354239650542474 14.3416666666667
2019-07-09 0.246934572420534 14.01875 0.333543474957376 14.43125 0.313614251113686 14.7125 0.368844825261437 14.3895833333333 0.373265246593553 13.9666666666667
2019-07-10 0.234857915216608 15.2645833333333 0.339591746433874 14.3791666666667 0.304093307210971 15.5479166666667 0.356523713853632 15.5083333333333 0.371636410714202 14.2020833333333
2019-07-11 0.235603212815725 13.35625 0.340020979455762 14.05 0.310061776284658 14.3166666666667 0.357536757738308 14.2979166666667 0.37135700226604 14.0020833333333
2019-07-12 0.267760781017323 13.5979166666667 0.350724157137949 13.8166666666667 0.331809310258984 14.1104166666667 0.400234372943112 13.9666666666667 0.42063230294118 13.65625
2019-07-13 0.267329590646209 12.9541666666667 0.356702732643338 13.5666666666667 0.329733931618594 13.9145833333333 0.409474873513012 13.8541666666667 0.460121613781178 13.4958333333333
2019-07-14 0.258888280130653 14.7458333333333 0.354494921591511 13.8604166666667 0.323819431003027 14.9541666666667 0.400231574165111 14.8895833333333 0.444115665458659 13.6979166666667
2019-07-15 0.250523997927883 13.64375 0.352268725347405 13.7770833333333 0.317859944318144 14.3833333333333 0.391825631819044 14.4729166666667 0.431831758671746 13.775
2019-07-16 0.247842377892982 17.8583333333333 0.35205253597957 14.9166666666667 0.312988208155071 17.5979166666667 0.385305210975689 17.8958333333333 0.422252049173999 14.8125
