GW_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-08-01 0.146706668368473 20.4854166666667 0.284753062004917 19.86875 0.200170163877136 21.28125 0.0864454992571799 20.6020833333333 0.321461849380393 19.7416666666667
2018-08-02 0.142347709115709 20.7895833333333 0.278534719981498 20.1166666666667 0.194936186714141 21.5875 0.0817002776235951 21.03125 0.311105888769788 20.04375
2018-08-03 0.17392530469987 20.78125 0.327289329017328 20.0479166666667 0.208878616401464 21.4458333333333 0.10000647031231 20.7395833333333 0.319137838413147 19.9625
2018-08-04 0.151995860043427 20.8729166666667 0.311438465659438 20.1479166666667 0.193827969249393 21.4895833333333 0.0836951561956661 21.1208333333333 0.307811450941405 20.1333333333333
2018-08-05 0.13922825188206 20.6395833333333 0.296510962189257 20.1625 0.185569370081976 21.4375 0.0726282207832977 21.1958333333333 0.298221470510017 20.2729166666667
2018-08-06 0.133250102547194 20.925 0.283337311792291 20.2333333333333 0.180574760337025 21.5583333333333 0.0636458011033696 21.2395833333333 0.29081572661417 20.3645833333333
2018-08-07 0.122485212335721 19.9375 0.26964655736519 19.94375 0.17474824298302 20.8166666666667 0.0450370008694386 20.2791666666667 0.275850843497995 20.0479166666667
2018-08-08 0.126762532327812 19.8645833333333 0.258270375841685 19.65 0.177678427677028 20.575 0.0330455344088699 20.3729166666667 0.266811488856059 19.7645833333333
2018-08-09 0.17634791829721 21.2 0.273445708042261 20.20625 0.215573487200724 22.0208333333333 0.0683440027713567 21.6479166666667 0.28462459461779 20.3541666666667
2018-08-10 0.23336320508201 19.0166666666667 0.363048421614899 19.73125 0.302569534503694 19.48125 0.111775254005902 19.3145833333333 0.337605124625977 19.89375
2018-08-11 0.214740730399514 18.8541666666667 0.355041390010124 19.0625 0.292155291975376 19.4166666666667 0.102553284770384 19.1895833333333 0.334322722743446 19.16875
2018-08-12 0.202406025111057 19.69375 0.343602561963531 19.0916666666667 0.280005424851004 20.8166666666667 0.0838173207003151 20.2520833333333 0.328541138187793 19.275
2018-08-13 0.204836280844124 19.35625 0.336728758404413 19.4229166666667 0.293136426511953 19.60625 0.0723350660805732 19.6833333333333 0.32444828143611 19.6979166666667
2018-08-14 0.248819823342124 19.5583333333333 0.356401589376045 19.2520833333333 0.331314543506792 19.88125 0.0845869928438301 19.875 0.327759522125972 19.4145833333333
2018-08-15 0.238555556636317 20.29375 0.354453439681381 19.6395833333333 0.319821859584552 20.88125 0.0684878207597232 20.76875 0.329682592569716 19.8520833333333
2018-08-16 0.214725626415574 19.9333333333333 0.343713425877436 19.5625 0.305958042537216 20.6125 0.0455265614098782 20.31875 0.329357294548517 19.83125
2018-08-17 0.190982877994341 19.7229166666667 0.335146436404036 19.5354166666667 0.288037397085395 20.3979166666667 0.0322685492955645 20.20625 0.323812784144038 19.8416666666667
2018-08-18 0.176336582336912 20.49375 0.328350151366076 19.8041666666667 0.270644957678653 21.4333333333333 0.027707893396919 20.9958333333333 0.319773380844046 20.13125
2018-08-19 0.162357636678953 20.3375 0.320533328785572 19.98125 0.250841178492017 21.2333333333333 0.0203378749681519 20.86875 0.316723874306275 20.2833333333333
2018-08-20 0.152661179979561 20.6833333333333 0.312993430647201 20.1166666666667 0.232746530866865 21.7479166666667 0.0175573274460417 21.2291666666667 0.312971694980032 20.4
2018-08-21 0.142732615775387 20.725 0.303852189055477 20.2541666666667 0.215938674406678 21.59375 0.0124129921699354 21.1229166666667 0.302373968452337 20.5083333333333
2018-08-22 0.132811106656729 20.3895833333333 0.29099739845859 20.14375 0.203276618728129 21 0.0104327929146444 20.725 0.29131479781341 20.3583333333333
2018-08-23 0.156458163116667 19.0416666666667 0.336123429432768 19.5916666666667 0.204327341280289 19.2645833333333 0.0475233834858096 19.1875 0.329734541269959 19.7458333333333
2018-08-24 0.216103011417855 18.2791666666667 0.379218797242597 18.7125 0.271400814363333 18.2604166666667 0.0872670489166136 18.2333333333333 0.362448950665672 18.7604166666667
2018-08-25 0.238357818373761 16.5041666666667 0.382992070867699 17.9375 0.318273046104748 16.0125 0.102689557810784 16.2041666666667 0.374163228288929 17.83125
2018-08-26 0.241085896058996 15.5291666666667 0.379930767660718 16.7854166666667 0.324415093552504 15.2416666666667 0.103023256297023 15.2895833333333 0.388925623243216 16.6458333333333
2018-08-27 0.223398476876232 15.8916666666667 0.36301979413753 16.275 0.311252722688064 15.9979166666667 0.0834970874077446 16.03125 0.371539661689631 16.275
2018-08-28 0.206070959918012 18.4375 0.349166148286901 17.7979166666667 0.298219802359481 18.8583333333333 0.0717364209561155 18.6729166666667 0.362304729230405 17.9583333333333
2018-08-29 0.20585602092371 18.4708333333333 0.355525603763331 18.15625 0.298186970763835 18.8770833333333 0.0798509997929274 18.8083333333333 0.369864006737016 18.375
2018-08-30 0.250154068158662 17.0166666666667 0.396937348759603 17.8645833333333 0.342358273946072 16.925 0.124827489705818 17.0416666666667 0.408294228931904 18.0270833333333
2018-08-31 0.269141210730844 15.6520833333333 0.402614068854811 16.75625 0.353220183465752 15.3458333333333 0.142481959444414 15.4958333333333 0.420275896133412 16.7395833333333
2018-09-01 0.269248199444702 14.5020833333333 0.406273834299051 15.6895833333333 0.352837375989875 14.3229166666667 0.150715626757057 14.4104166666667 0.420035927818703 15.6291666666667
