FE_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-04-30 0.341281359075511 9.95416666666667 0.484233201228448 10.03125 0.344081705085317 10.0666666666667 0.34375587668811 10.5375 0.429127952223994 10.2625
2019-05-01 0.321913135377184 10.5125 0.453316571016541 10.45 0.339702972403576 11.0791666666667 0.329058219691562 11.975 0.412970271598105 10.8375
2019-05-02 0.304645704264584 10.9020833333333 0.428688110553789 10.6604166666667 0.333169125962917 11.3875 0.317257810671277 12.4041666666667 0.392566698279854 11.28125
2019-05-03 0.323923898983979 11.6 0.420082766302384 11.3708333333333 0.343122651964812 11.6729166666667 0.340978837276788 12.4104166666667 0.395142117891751 11.7166666666667
2019-05-04 0.32217894755992 10.3791666666667 0.421458269924299 10.9020833333333 0.341930774137761 10.8729166666667 0.337704545272756 11.76875 0.395743663626311 11.3875
2019-05-05 0.34157898854743 8.67916666666667 0.48410425012823 9.7 0.345035765676053 9.27708333333333 0.35110263784987 10.1458333333333 0.431579307352048 10.41875
2019-05-06 0.331001993766853 9.07708333333333 0.466993626178291 9.55 0.341996306206374 9.42916666666667 0.34322734515888 10.0166666666667 0.422432314142152 10.0229166666667
2019-05-07 0.319764561719511 9.37083333333333 0.448864029737324 9.6875 0.339790623792346 10.0166666666667 0.335940598260324 10.8083333333333 0.410662822173506 10.225
2019-05-08 0.307279194966871 10.475 0.436334733379475 10.1125 0.336653420964085 10.5395833333333 0.327460790546341 11.0291666666667 0.399104168944829 10.51875
2019-05-09 0.299210949919247 11.60625 0.425067193893883 11.03125 0.335941460943122 11.58125 0.327408353634344 12.21875 0.391579556318092 11.1854166666667
2019-05-10 0.291154233245988 12.0604166666667 0.41163363901283 11.46875 0.328722507119685 12.1895833333333 0.31888014503278 12.84375 0.384836521635498 11.7270833333333
2019-05-11 0.28003902563589 12.025 0.399836271796608 11.6979166666667 0.319031930267364 12.0458333333333 0.313614523013349 12.55625 0.379132185944667 11.9416666666667
2019-05-12 0.340226880086251 9.85625 0.478492792597379 10.6625 0.348446578208065 10.1541666666667 0.368360035596275 10.8979166666667 0.446513963626206 11.10625
2019-05-13 0.341144823247912 10.2291666666667 0.489141138830464 10.3479166666667 0.344972527049304 10.35625 0.358601702071444 10.83125 0.449223596003544 10.6416666666667
2019-05-14 0.329976169245809 9.40833333333333 0.472914110534813 9.93541666666667 0.341869677070842 9.7 0.350316008647587 10.25 0.431446711252016 10.35
2019-05-15 0.327464057438939 9.37291666666667 0.462694216056872 9.73958333333333 0.341112931400472 9.56041666666667 0.347683134696736 10.0458333333333 0.42193258804595 10.1291666666667
2019-05-16 0.323857825180242 9.85416666666667 0.453685688356046 9.85833333333333 0.340384963798888 9.95833333333333 0.343237522417338 10.5 0.414876496733337 10.15
2019-05-17 0.31054508618111 10.7958333333333 0.441485498393452 10.3708333333333 0.336498664440268 10.9583333333333 0.331908052815434 11.58125 0.403720705835601 10.6979166666667
2019-05-18 0.290640601869143 11.7666666666667 0.42675358036356 11.1895833333333 0.325689983567842 11.9729166666667 0.317165543807467 12.5 0.390623006662817 11.4770833333333
