FE_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-11-04 0.41574944716276 3.9875 0.509427793928077 6.50694444444444 0.423203148160725 4.58055555555556 0.5434719541957 4.63472222222222 0.50484485625534 7.025
2016-11-05 0.419076154010763 7.13402777777778 0.506099276614784 7.29166666666667 0.421797993103905 7.13402777777778 0.529662965961489 7.35277777777778 0.495058935595942 7.63541666666667
2016-11-06 0.476654152000714 6.26527777777778 0.590016898820061 7.72638888888889 0.48976709576043 6.50694444444444 0.551161814443103 6.59583333333333 0.479433290826894 8.03125
2016-11-07 0.458231340310289 5.01319444444444 0.569171744904165 6.65486111111111 0.447589883778602 5.40277777777778 0.559560887052965 5.32986111111111 0.493993660254631 6.96180555555556
2016-11-08 0.436057659441528 3.67430555555556 0.521686978840157 5.70763888888889 0.434228413563621 4.12916666666667 0.559813327934715 4.13194444444444 0.511938892803254 6.15555555555556
2016-11-09 0.430078570094495 3.875 0.510158936180151 5.34861111111111 0.431817615350764 4.20277777777778 0.556509000153229 4.23611111111111 0.508044665277281 5.79236111111111
2016-11-10 0.440883207207071 5.21458333333333 0.520720883644659 5.87083333333333 0.441427315412538 5.38472222222222 0.562039494815032 5.40902777777778 0.507118951416621 6.23541666666667
2016-11-11 0.475340050824708 5.32083333333333 0.586831167232639 6.19444444444444 0.469835021864415 5.5 0.560819147111781 5.45069444444444 0.48971062381638 6.45625
2016-11-12 0.47379810716577 4.51944444444444 0.556277912873129 5.76527777777778 0.444229034539203 4.86111111111111 0.564119837924506 4.86875 0.502729765528086 6.12569444444444
2016-11-13 0.468946823447129 3.22916666666667 0.511238256701121 4.96597222222222 0.43412708219774 3.63819444444444 0.563404287985814 3.71875 0.51614299835662 5.43333333333333
2016-11-14 0.467064680192409 2.87638888888889 0.508950232689274 4.66388888888889 0.429048249330253 3.41111111111111 0.559488728982746 3.46527777777778 0.511649185464652 5.13888888888889
2016-11-15 0.462267412907848 4.37777777777778 0.507249935650849 4.84166666666667 0.423654048871226 4.53472222222222 0.56239664913525 4.63958333333333 0.508240989931084 5.23333333333333
2016-11-16 0.495902711897344 6.33 0.539628297383159 6.06111111111111 0.461855119793989 6.23888888888889 0.567557553744717 6.50888888888889 0.492238892464987 6.39555555555556
2016-11-17 0.504150036216121 7.34791666666667 0.558609211689517 7.39375 0.449372619662574 7.27916666666667 0.571130057083365 7.51041666666667 0.501564914018454 7.65833333333333
2016-11-18 0.480004737093896 5.97916666666667 0.525820911829033 6.60208333333333 0.436194973543713 5.94375 0.568656324871331 6.03958333333333 0.505543060194022 6.81041666666667
2016-11-19 0.498352418644266 6.05833333333333 0.558431493597466 6.93958333333333 0.452078940144166 6.30833333333333 0.57029811279668 6.3625 0.49771435505122 7.2375
2016-11-20 0.483751911509988 3.94791666666667 0.537070160203942 5.55833333333333 0.435573888814694 4.43541666666667 0.570213786977692 4.46666666666667 0.510813717707574 6.06041666666667
2016-11-21 0.472710575931106 5.20625 0.521960614661333 5.53125 0.429739584062955 5.27291666666667 0.56880366552223 5.35208333333333 0.507336115776162 5.87708333333333
2016-11-22 0.467546486423692 6.8625 0.51695206217943 6.925 0.423896809436712 6.84583333333333 0.567160764608016 6.96041666666667 0.503390417296609 7.11458333333333
2016-11-23 0.46568299082592 5.60416666666667 0.512392559505697 6.4375 0.419548552685891 5.7875 0.563185463417843 5.89583333333333 0.500144543384276 6.74375
2016-11-24 0.464680867489406 5.76041666666667 0.510793058408318 6.37916666666667 0.420545404677653 5.97708333333333 0.561000195581279 6.1125 0.492414521220823 6.70625
2016-11-25 0.462440190458676 5.90416666666667 0.508920551416575 6.55833333333333 0.420888773931474 6.15 0.564222704806789 6.33333333333333 0.496817028115875 6.88333333333333
2016-11-26 0.46129978855924 6.46875 0.507726138157652 6.70208333333333 0.420149488523363 6.51041666666667 0.562504103070421 6.72916666666667 0.494270326404567 7.00833333333333
2016-11-27 NA 6.30625 0.525444039119674 6.85416666666667 0.444037238279254 6.49791666666667 0.565870753974939 6.69583333333333 0.481891484864714 7.1875
2016-11-28 NA 3.05208333333333 0.524540544685635 5.35625 0.437273000243769 4.02916666666667 0.566762640637173 4.12708333333333 0.501434075535818 6.12708333333333
2016-11-29 NA 0.452083333333333 0.511296655358673 3.1875 0.423369533055883 1.32291666666667 0.558606400623454 1.3875 0.514075270216074 4.13333333333333
2016-11-30 NA -0.00208333333333334 0.503095732636293 2.20208333333333 0.413505840638137 0.547916666666667 0.529346091350198 0.735416666666667 0.505877150269007 3.08541666666667
2016-12-01 NA 0.510416666666667 0.500253858045983 2.22291666666667 0.429247861749535 0.8 0.552885413489843 1.15416666666667 0.498605912941982 2.95833333333333
