GW_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-08-09 0.259568363134244 19.925 0.355049087833831 18.8479166666667 0.148501826350821 19.9708333333333 0.310911250311267 20.0020833333333 0.366527231786531 19.1604166666667
2019-08-10 0.244833593743874 19.275 0.347541285613398 19.0770833333333 0.145777800214483 19.4041666666667 0.308550185705192 19.66875 0.360135556262245 19.40625
2019-08-11 0.252060927030851 20.41875 0.346993502994228 19.2375 0.147653976304226 20.1416666666667 0.315515332397341 20.4020833333333 0.364126144551015 19.5354166666667
2019-08-12 0.316821938549212 18.55 0.423926158269437 19.0104166666667 0.176900245840973 18.5270833333333 0.384410847252056 18.6875 0.438880895481272 19.2458333333333
2019-08-13 0.299606724161416 17.3875 0.379822698026702 18.0083333333333 0.16836917051598 17.1291666666667 0.359851284798425 17.5958333333333 0.391155402596303 18.1083333333333
2019-08-14 0.296469171265743 17.7583333333333 0.37466161227086 17.7145833333333 0.167922191949073 17.5666666666667 0.340382085961975 17.6479166666667 0.383751309164127 17.8125
2019-08-15 0.296111049504822 16.9270833333333 0.37806071488779 17.21875 0.170769048954354 16.5791666666667 0.344144398618509 16.925 0.381600681464998 17.2541666666667
2019-08-16 0.298716795202027 18.025 0.392724488838844 17.59375 0.172000027377503 17.9958333333333 0.357685783171284 18.65 0.385561912897217 17.9958333333333
2019-08-17 0.287932865884195 18.1208333333333 0.381634242200223 17.6916666666667 0.163029015496823 17.9479166666667 0.350015439626666 18.40625 0.375110951099295 17.9541666666667
2019-08-18 0.283418217168269 20.3416666666667 0.375373494611545 18.8020833333333 0.155088118201971 20.4458333333333 0.345408563539758 20.9583333333333 0.372022034307534 19.29375
2019-08-19 0.306053871905928 19.725 0.376885002984823 19.225 0.173887548114875 19.84375 0.362586382216534 20.1666666666667 0.376188345654342 19.6375
2019-08-20 0.326196820857403 18.5166666666667 0.405008041719219 18.7958333333333 0.203512408270122 18.3854166666667 0.387436171598521 18.5479166666667 0.401314070993912 18.8916666666667
