GW_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2017-06-16 0.203845169529237 18.5895833333333 0.193463662175998 18.9395833333333 0.265024515957667 18.4104166666667 0.281284670107466 18.2791666666667 0.338963876792519 18.30625
2017-06-17 0.197632928937015 19.9666666666667 0.192143358552413 18.7395833333333 0.255708710978138 19.0395833333333 0.270289757450127 18.4979166666667 0.361919383316196 17.8416666666667
2017-06-18 0.167250710853327 22.1375 0.190925565262343 19.8291666666667 0.210827788705813 19.29375 0.244394170456025 19.2083333333333 0.336158298366061 18.4166666666667
2017-06-19 0.143912510815934 22.0229166666667 0.187592579579239 19.9104166666667 0.176441700829903 19.7354166666667 0.211399428008248 18.9895833333333 0.315823901588099 18.1708333333333
2017-06-20 0.129754178393113 22.9083333333333 0.183598210886704 20.6541666666667 0.160120267116733 21.1458333333333 0.195062795161997 20.2270833333333 0.285055011179807 19.0166666666667
2017-06-21 0.118500612042378 23.61875 0.179803535478657 21.2375 0.150184978471409 21.59375 0.184330454703166 20.7520833333333 0.256702233857745 19.5791666666667
2017-06-22 0.108669027108195 24.2541666666667 0.172788327525839 21.6541666666667 0.140185933098137 22.0979166666667 0.176477118959548 21.13125 0.231972377619994 19.83125
2017-06-23 0.100548436204111 23.4354166666667 0.165189047770817 21.5729166666667 0.131146859153533 21.5729166666667 0.168944124977034 20.575 0.211045398739317 19.6895833333333
2017-06-24 0.0960540398975548 22.1541666666667 0.157125660418323 20.9541666666667 0.124850005382331 20.90625 0.164342584682426 20.2791666666667 0.199549502375841 19.5645833333333
2017-06-25 0.158419241373383 17.5770833333333 0.155491659957591 18.53125 0.202654753165849 17.3 0.230809664106171 16.8916666666667 0.198371115908052 17.6479166666667
2017-06-26 0.187129923710931 21.8479166666667 0.164557723845494 19.7208333333333 0.221084275257032 20.0166666666667 0.254695141946025 19.3458333333333 0.220689138224264 18.3375
2017-06-27 0.230452832854758 21.1895833333333 0.263313199849865 20.1916666666667 0.278520772679527 20.0020833333333 0.310049405105254 19.69375 0.323554966319676 19.1
2017-06-28 0.219778638975716 20.5833333333333 0.254601421109706 19.98125 0.269491904196374 19.7916666666667 0.302417025205624 19.3520833333333 0.326289764029361 18.9666666666667
2017-06-29 0.244218434659672 19.1020833333333 0.28365466842667 19.1875 0.300761497059547 18.0645833333333 0.344563306648149 17.5604166666667 0.351638097112336 18.1020833333333
2017-06-30 0.246588859180993 17.2208333333333 0.286606800495196 17.6458333333333 0.301860271617334 16.69375 0.339665796201318 16.1375 0.357775518915815 16.8333333333333
2017-07-01 0.239976650175787 17.28125 0.279158076033649 17.2 0.303175611210836 16.6791666666667 0.33430994537041 15.9583333333333 0.353289601290372 16.3770833333333
2017-07-02 0.238808839092674 16.0479166666667 0.282935889057154 16.5041666666667 0.304855863756145 16.0041666666667 0.336747704661171 15.5895833333333 0.353265972812247 16.0541666666667
2017-07-03 0.255018561450016 17.5770833333333 0.291998396828119 17.0104166666667 0.312221322493892 17.0458333333333 0.348369023692273 16.6354166666667 0.363744714092571 16.4625
2017-07-04 0.233153588143258 18.9145833333333 0.269244639075695 17.8041666666667 0.296263273332531 17.65 0.324660689100576 16.8145833333333 0.344745009448869 16.5333333333333
2017-07-05 0.203456139932618 20.5770833333333 0.254554500073943 18.8625 0.282595269884909 19.65 0.297390582745233 19.4041666666667 0.345905490382825 17.8166666666667
2017-07-06 0.182605734006555 22.40625 0.246199461637349 20.2458333333333 0.245159262383179 22.39375 0.279937949921491 21.79375 0.341439727225441 19.6583333333333
2017-07-07 0.171465027124774 22.875 0.241203557725906 21.0354166666667 0.210149682398175 22.9458333333333 0.269280636635583 22.0583333333333 0.336051172718042 20.4270833333333
2017-07-08 0.230221447616478 23.125 0.288447762938222 21.6604166666667 0.296851731978962 23.4041666666667 0.348688254254284 23.2854166666667 0.383895349841891 21.4541666666667
2017-07-09 0.231570508685901 21.1833333333333 0.283028555217482 20.8979166666667 0.30297991013723 21.5791666666667 0.351811515020314 21.5375 0.379902973437936 21.03125
2017-07-10 0.251881710211736 20.5520833333333 0.302879599797861 20.3208333333333 0.320343762275504 20.9520833333333 0.369325371504989 20.8395833333333 0.391167102305012 20.4604166666667
2017-07-11 0.259772619743416 20.7333333333333 0.30869170828447 20.2041666666667 0.319151929827029 21.0625 0.367679986180753 20.2166666666667 0.390466395615626 19.9520833333333
2017-07-12 0.254495241792046 21.44375 0.30137416759711 20.5125 0.316176405587482 21.75625 0.364405774570729 21.2708333333333 0.38556273569358 20.3604166666667
2017-07-13 0.270889591107606 20.1458333333333 0.310539838842925 20.0833333333333 0.321454393198654 19.9958333333333 0.375833712561374 19.8625 0.39866373382703 19.8833333333333
2017-07-14 0.273834541319078 17.6479166666667 0.313893780475796 18.65625 0.328086461273945 17.70625 0.383269192172963 17.5083333333333 0.400264242058175 18.4854166666667
2017-07-15 0.272977924585442 16.5020833333333 0.314243546301839 17.34375 0.328900275710748 16.6770833333333 0.380793608027202 16.5666666666667 0.400170758852448 17.33125
2017-07-16 0.252621591424261 19.3 0.295358857867352 18.1916666666667 0.316491425049868 18.8958333333333 0.358352971430017 18.6041666666667 0.384323471726625 17.8541666666667
2017-07-17 0.228808052289191 21.8770833333333 0.280256747599098 19.8083333333333 0.297416395734674 20.83125 0.333329567323858 19.9125 0.371083508650337 18.9958333333333
2017-07-18 0.218328305466982 21.5208333333333 0.273370758773089 20.5875 0.297965279697617 20.6833333333333 0.336942438621606 19.36875 0.367795222040876 19.4145833333333
2017-07-19 0.241803153871061 22.14375 0.285277175825227 20.61875 0.318176666917896 21.5645833333333 0.366315257580789 21.2541666666667 0.384932836523005 19.8979166666667
2017-07-20 0.279510817641438 19.53125 0.31199070078545 20.1729166666667 0.338546687636915 19.6583333333333 0.394019792977558 19.025 0.412472119918294 19.5041666666667
2017-07-21 0.262500232459485 20.25625 0.310557232797798 19.6333333333333 0.335836729059382 19.66875 0.385824843555029 18.775 0.403917520406694 18.83125
2017-07-22 0.252055026240826 20.9729166666667 0.306792314351436 20.2166666666667 0.333483117158431 20.8666666666667 0.380842691606845 20.7625 0.397572611991285 19.7583333333333
2017-07-23 0.269793323309137 18.04375 0.316149661678965 19.1 0.341231793346562 18.48125 0.396105694759604 18.1395833333333 0.417112338259963 18.6458333333333
2017-07-24 0.285773122216332 16.5666666666667 0.328659449922413 17.7145833333333 0.35535904679689 16.9020833333333 0.415777153905062 16.7604166666667 0.430147044154864 17.6083333333333
2017-07-25 0.287118228466145 15.2125 0.32796770255622 16.2354166666667 0.358100489454324 15.3479166666667 0.419695257709267 15.0458333333333 0.430193183030246 16.0270833333333
2017-07-26 0.305956972727511 12.8541666666667 0.337514669928933 14.5145833333333 0.373976803655242 13.2520833333333 0.445298261085121 13.125 0.452774535570293 14.4375
2017-07-27 0.271512996232437 12.3 0.316925998787172 13.3909090909091 0.346469959909938 12.8545454545455 0.399921617142701 12.4409090909091 0.413560213442154 13.4636363636364
2017-08-08 0.294844756117077 20.9782608695652 0.317657095799819 20.5782608695652 0.380759778294396 20.0913043478261 0.392838115966626 20.0130434782609 0.426611146815343 19.7652173913043
2017-08-09 0.318681639653587 18.1583333333333 0.32754900171497 18.4416666666667 0.387406119781031 18.1166666666667 0.410634502059104 18.1125 0.438809865163594 18.0645833333333
2017-08-10 0.313908239150117 15.9416666666667 0.323592527956358 17.6395833333333 0.389488546661817 16.2333333333333 0.403302266784406 15.9125 0.434810025007834 17.2416666666667
2017-08-11 0.321380925872079 13.9041666666667 0.328383827482861 15.2666666666667 0.404392867953128 14.0395833333333 0.407652488715597 13.8666666666667 0.437593631499283 14.8145833333333
2017-08-12 0.314167264765422 15.5416666666667 0.322122056883877 15.8375 0.399275765053395 15.8916666666667 0.395676961762737 15.6604166666667 0.422374465034522 15.9479166666667
2017-08-13 0.296319211479493 18.83125 0.312235533164292 17.5604166666667 0.381522973357442 18.2666666666667 0.378764497160404 17.8541666666667 0.40882959686615 17.4041666666667
2017-08-14 0.284452143185232 19.1104166666667 0.309159818969582 18.3541666666667 0.378112005794256 18.41875 0.372365569254264 17.99375 0.401484793424545 17.9520833333333
2017-08-15 0.286234616249427 20.2520833333333 0.308893548847602 19.1458333333333 0.38092181166458 19.7791666666667 0.375631382556977 19.4604166666667 0.403038421900231 18.7895833333333
2017-08-16 0.327643043866678 20.6604166666667 0.32920291324099 19.8979166666667 0.402349500964679 20.1625 0.410317521614694 19.8958333333333 0.429014825718479 19.4729166666667
2017-08-17 0.297580304770961 21.2979166666667 0.315131852957397 20.3270833333333 0.37758124126294 20.7083333333333 0.377767729319488 20.2520833333333 0.404811010091026 19.8104166666667
2017-08-18 0.285908141336329 22.3104166666667 0.311102016944739 21.1395833333333 0.37446074194102 21.4125 0.369038937498949 20.83125 0.403288421648373 20.3416666666667
2017-08-19 0.346266448840562 18.04375 0.342713785495019 19.4354166666667 0.419042862052094 17.9645833333333 0.437479411585528 17.9666666666667 0.443515627383842 19.0479166666667
2017-08-20 0.323239663491711 17.6791666666667 0.324316642928865 18.1625 0.389049353406242 17.6416666666667 0.404581672831502 17.1229166666667 0.417276449613702 17.8958333333333
2017-08-21 0.30307369224265 16.9958333333333 0.312023443800126 17.4291666666667 0.373067725345463 16.5645833333333 0.383563371173196 16.225 0.403540702103599 17.0083333333333
2017-08-22 0.283130615503998 18.8041666666667 0.304836136011069 18.3541666666667 0.360844518437023 17.9104166666667 0.365079027291394 17.50625 0.393332726146176 17.6854166666667
2017-08-23 0.256477421130492 19.3020833333333 0.299723159769614 18.6729166666667 0.345413967546876 18.1479166666667 0.341513013800911 17.5854166666667 0.382654455183864 17.7666666666667
2017-08-24 0.255712023498149 20.3125 0.305566789477854 19.3833333333333 0.357992556384328 19.2645833333333 0.346006810520175 18.6520833333333 0.390487152711669 18.4166666666667
2017-08-25 0.308161290803685 21.2583333333333 0.329584283858876 20.0833333333333 0.362257390536352 19.9354166666667 0.39204045946825 19.35625 0.41871103613097 19.1083333333333
2017-08-26 0.282406885071844 21.13125 0.317406286644246 20.43125 0.335234625846378 20.3479166666667 0.373528573740579 19.8958333333333 0.401487971111377 19.63125
2017-08-27 0.262042534443546 19.75 0.306800023726565 19.7520833333333 0.327303497129765 19.2625 0.360163657164532 18.7979166666667 0.392383664114524 19.1395833333333
2017-08-28 0.239789112799428 20.0395833333333 0.299873706693485 19.58125 0.316784658960171 19.14375 0.344186555022275 18.6958333333333 0.38368582165543 18.8645833333333
2017-08-29 0.211338650923653 20.4125 0.291592545408052 19.7270833333333 0.297289628903333 18.7395833333333 0.319867190382096 18.2791666666667 0.371864044213559 18.6020833333333
2017-08-30 0.188472916798627 20.8416666666667 0.278389987288696 19.9416666666667 0.27236569761848 19.1791666666667 0.294979952396854 18.6979166666667 0.357318312213826 18.7104166666667
2017-08-31 0.199034608568428 17.9666666666667 0.278792480053408 18.91875 0.286487433206887 17.9333333333333 0.307428277323661 17.5375 0.367600689251725 18.3979166666667
2017-09-01 0.333165398280155 15.1291666666667 0.352546092408862 16.58125 0.368820969186011 15.2020833333333 0.424206122401356 15.0875 0.454483862759403 16.3354166666667
2017-09-02 0.347347513536 12.4875 0.356270925523347 14.2854166666667 0.38783328802616 12.7375 0.438629797997838 12.30625 0.470478584927925 13.6104166666667
2017-09-03 0.333321288055087 11.9416666666667 0.345104963957305 13.0291666666667 0.367931300491885 12.14375 0.405945578846795 11.73125 0.447232095371913 12.8479166666667
2017-09-04 0.305179886653125 12.9645833333333 0.330347895598708 13.425 0.350090420640269 12.0333333333333 0.372704234300362 11.5770833333333 0.421727330603766 12.80625
2017-09-05 0.310001780025258 15.0333333333333 0.335242162844081 14.6541666666667 0.365871546545546 14.8791666666667 0.388809142477208 14.4770833333333 0.426087982533346 14.3916666666667
2017-09-06 0.314939083650947 15.2375 0.338464703510829 15.3729166666667 0.374055846153629 15.3416666666667 0.402173668749989 14.9583333333333 0.425020414961552 15.2520833333333
2017-09-07 0.322166290805456 14.9916666666667 0.338756402611601 15.3020833333333 0.370057827090576 15.0895833333333 0.414753359835764 14.6770833333333 0.424326204612459 15.2166666666667
2017-09-08 0.298884520573106 15.1083333333333 0.32619362302863 15.1291666666667 0.355871619704354 13.9020833333333 0.396388550080648 13.3583333333333 0.413129018444072 14.3854166666667
2017-09-09 0.302919093749027 13.1229166666667 0.330694590188147 14.3270833333333 0.370602046919172 13.3 0.408995555296484 12.83125 0.413800518701325 14.0541666666667
2017-09-10 0.338360683573155 12.9041666666667 0.34733079693328 13.6645833333333 0.387352268957913 13.125 0.440324637996042 12.8416666666667 0.436777259251324 13.7416666666667
2017-09-11 0.313578428257219 12.6708333333333 0.33397989294085 13.35 0.366189583430158 12.6083333333333 0.417123757462883 12.1604166666667 0.430273211443224 13.2041666666667
2017-09-12 0.325506168346578 12.2125 0.339204491074608 13.20625 0.380913292099147 12.68125 0.426550890520077 12.23125 0.442395965083814 13.3125
2017-09-13 0.315805663676053 12.2 0.331696649864529 12.7104166666667 0.366459446548238 12.0520833333333 0.416791781855813 11.5458333333333 0.434566729936009 12.6
2017-09-14 0.323331817459286 11.76875 0.337543413922173 12.7708333333333 0.380141038832666 11.6458333333333 0.43044040307331 11.0333333333333 0.443586829176152 12.5729166666667
2017-09-15 0.319520317741087 11.6729166666667 0.332953162770164 12.025 0.370341272096574 10.7395833333333 0.423375335290452 9.96041666666667 0.439856897283588 11.45625
2017-09-16 0.345921683012867 11.2333333333333 0.34732765026809 11.975 0.403309932151159 11.2645833333333 0.450000391194188 10.7625 0.462446496836653 11.7979166666667
2017-09-17 0.340967253083908 11.13125 0.344409946802942 11.8416666666667 0.393276010706102 10.9958333333333 0.441131636916835 10.46875 0.454505643324275 11.675
2017-09-18 0.33730247042766 10.6104166666667 0.3415858061824 11.375 0.382529562973895 10.6395833333333 0.439865576261485 10.1458333333333 0.449863797404752 11.275
2017-09-19 0.338088280420525 9.82916666666667 0.340915736920047 11.0145833333333 0.382938557498754 10.3854166666667 0.444082748533276 10.0333333333333 0.451488102561546 11.2229166666667
2017-09-20 0.339042193258883 10.35625 0.340735436712582 10.9625 0.384706377266876 10.6333333333333 0.446207074448985 10.2541666666667 0.452598552374224 11.16875
2017-09-21 0.321438545882938 12.1770833333333 0.3302808540028 11.8541666666667 0.365952374723828 10.71875 0.428604520870916 9.95625 0.435583835684909 11.1458333333333
2017-09-22 0.310667979522958 12.2 0.327212460976178 12.0208333333333 0.360015200555885 11.54375 0.420959334985557 10.6395833333333 0.428795514632727 11.4291666666667
2017-09-23 0.302135603457639 13.40625 0.323247692391636 12.63125 0.35499984299245 12.5770833333333 0.413448277464482 11.8875 0.423464901286125 12.1625
2017-09-24 0.299452540861651 12.96875 0.32276730307747 13.2229166666667 0.356209475056712 13.1145833333333 0.412878549209149 12.8145833333333 0.42165056698539 13.1958333333333
2017-09-25 0.298562688027207 12.55625 0.321407264221935 12.8708333333333 0.355132484450945 12.5666666666667 0.412380209918534 11.95 0.421289599011607 12.8354166666667
2017-09-26 0.30316585452147 12.8895833333333 0.32258583840185 12.6041666666667 0.362235271333397 12.4166666666667 0.41747615215383 11.64375 0.424104985622908 12.3479166666667
2017-09-27 0.333162963175017 13.94375 0.335217982763514 13.5104166666667 0.385373401244459 13.7125 0.4444303284616 13.3416666666667 0.447442730894123 13.40625
2017-09-28 0.319617517515633 13.4291666666667 0.328324785598254 13.4958333333333 0.372588446887869 13.4791666666667 0.427177508191785 12.9854166666667 0.432338235234281 13.4375
2017-09-29 0.313353971879672 13.475 0.325506572872116 13.4520833333333 0.369834079296102 13.7479166666667 0.421438337411238 13.5916666666667 0.428174732092536 13.61875
2017-09-30 0.31374777758005 15.6875 0.325310568747527 14.5395833333333 0.37499155814975 14.9916666666667 0.425776627499886 14.7875 0.430862428142533 14.4041666666667
2017-10-01 0.360581886802667 13.6854166666667 0.350949547814483 14.3791666666667 0.409407822355019 14.0770833333333 0.461184574555278 14.1125 0.472369321301324 14.5145833333333
2017-10-02 0.339716540986663 13.28125 0.338374943531026 13.4895833333333 0.389460688171801 13.2145833333333 0.437609330733404 12.50625 0.44817763670319 13.35
2017-10-03 0.3606988333267 12.5604166666667 0.349693049737354 13.4375 0.416413609456065 13.0708333333333 0.461459787891558 12.7604166666667 0.473211498664248 13.4729166666667
2017-10-04 0.341275278526941 11.1895833333333 0.336917403409783 12.2354166666667 0.386632680881898 11.5041666666667 0.431290013376489 10.7479166666667 0.448612469304622 12.1833333333333
2017-10-05 0.338910405238772 12.5958333333333 0.335312771916474 12.3291666666667 0.389562362604468 11.6541666666667 0.439508504547809 10.7833333333333 0.452136094861915 11.8083333333333
2017-10-06 0.363180308109714 9.73541666666667 0.354703796256453 11.3520833333333 0.433003670738212 10.00625 0.478210611205538 9.24375 0.489788611775043 10.9333333333333
2017-10-07 0.356834786617821 10.64375 0.343133101421842 10.8604166666667 0.409558182359893 10.3854166666667 0.458167405694664 9.61875 0.466496795582488 10.6541666666667
2017-10-08 0.356789744649622 9.41041666666667 0.343811645406232 10.5708333333333 0.415713737544479 10.1729166666667 0.458950797442782 9.73125 0.459603286624386 10.7875
2017-10-09 0.357273026517853 10.2291666666667 0.344543799997057 10.6770833333333 0.418911050726701 10.6770833333333 0.461898218504834 10.4729166666667 0.459460792678022 11.00625
2017-10-10 0.350965688999787 10.9520833333333 0.340313636774108 11.2625 0.409026443870546 11.0854166666667 0.454746151074228 10.8166666666667 0.453773127113836 11.44375
2017-10-11 0.343147679757074 10.8375 0.332651940713212 11.08125 0.400506686177902 10.2583333333333 0.441985598946277 9.30416666666667 0.44512662827075 10.7270833333333
2017-10-12 0.333690648273378 10.7 0.327639890822725 10.9270833333333 0.396031894431739 10.25 0.431197483039996 9.22083333333333 0.441082890855261 10.51875
2017-10-13 0.317930104245944 11.2708333333333 0.323638384976259 11.2145833333333 0.385766983623419 10.5770833333333 0.430886610186079 9.72291666666667 0.435234061523294 10.7625
2017-10-14 0.299730320098997 11.4020833333333 0.321381875558847 11.30625 0.371801087917747 10.5458333333333 0.424614436040961 9.625 0.429736584296422 10.75
2017-10-15 0.28585951991341 11.7833333333333 0.316673290729236 11.54375 0.369056084230286 10.8458333333333 0.418331697952905 9.92083333333333 0.424478872143565 10.93125
2017-10-16 0.269576520094937 11.7479166666667 0.311820280038679 11.6770833333333 0.361126000376357 10.8854166666667 0.411069552897315 9.95833333333333 0.419400797613884 11.0458333333333
2017-10-17 0.251976564975532 11.05 0.305580470946189 11.25625 0.348492362668082 10.4041666666667 0.404276594356874 9.53958333333333 0.413980181006096 10.7395833333333
2017-10-18 0.235891956379379 10.7333333333333 0.301405295842792 11.0020833333333 0.334189452394553 10.025 0.396137153941435 9.09166666666667 0.408818756832762 10.4333333333333
2017-10-19 0.221739471952514 10.1666666666667 0.298485054715764 10.56875 0.328018585548108 9.48541666666667 0.386358711726044 8.4125 0.403181412350969 9.925
2017-10-20 0.208366947074227 10.51875 0.2928496455339 10.5625 0.323466118732529 9.75 0.378050120694607 8.75208333333333 0.399456675610678 9.94166666666667
2017-10-21 0.199695390679381 11.3979166666667 0.289147837360741 11.1208333333333 0.321781387072785 11.2166666666667 0.371932455183854 10.8354166666667 0.394953706808942 10.9729166666667
2017-10-22 0.210874654914852 9.15833333333333 0.296696194072155 10.575 0.35934926555902 9.92291666666667 0.410664949079656 9.42916666666667 0.404401557534124 10.7375
2017-10-23 0.328376504877412 7.33541666666667 0.334601102011879 8.94791666666667 0.420169504139777 8.24583333333333 0.479094781848174 7.69166666666667 0.480848765363573 9.25625
2017-10-24 0.33375389683082 8.89375 0.342720762982288 9.24791666666667 0.411587752342621 8.92291666666667 0.46102520064787 8.31875 0.475151968004822 9.29583333333333
2017-10-25 0.3228703380166 8.89583333333333 0.33459100101611 9.24166666666667 0.39694221802596 8.78958333333333 0.44402080446351 8.03333333333333 0.457867379793998 9.10416666666667
2017-10-26 0.317247978743532 9.16666666666667 0.332536382577153 9.42916666666667 0.39341363524306 8.65625 0.437281082066875 7.82291666666667 0.450202517501257 9.06041666666667
2017-10-27 0.356190476560091 7.53333333333333 0.351655055605735 8.80625 0.443183188775352 8.20625 0.481744473689288 7.65208333333333 0.496530730684613 8.78541666666667
2017-10-28 0.34314267270582 7.3375 0.341324658016176 8.16458333333333 0.412717726530005 7.45625 0.457157795246968 6.80416666666667 0.471023495189665 8.13333333333333
2017-10-29 0.367840861659958 7.5 0.355679938641679 8.31086956521739 0.455020999644564 7.93913043478261 0.489891833777464 7.6304347826087 0.510395762827585 8.42826086956522
2017-10-30 0.351537691754032 5.29166666666667 0.340248310500341 7.08958333333333 0.415828934552285 6.09583333333333 0.462933806924395 5.46666666666667 0.479215287168794 7.25
2017-10-31 0.339621667027898 3.75833333333333 0.332114953715168 5.775 0.40420133785175 3.85625 0.446625255981582 2.81458333333333 0.465596255476464 5.63541666666667
2017-11-01 0.337444856967042 4.24166666666667 0.330762951079655 5.4125 0.40279908054025 4.96458333333333 0.44657355312717 4.40208333333333 0.460737294740656 5.675
2017-11-02 0.336584706846857 5.56458333333333 0.332786782116268 6.11875 0.401746549362274 6.11666666666667 0.449564846618218 5.80833333333333 0.457343065006211 6.53125
2017-11-03 0.348400757240271 7.19791666666667 0.342821557358864 7.48958333333333 0.422877709796386 7.4625 0.469564411606588 7.34583333333333 0.468274776305482 7.86458333333333
2017-11-04 0.343010425204779 5.7625 0.336971967518955 6.675 0.409935716873346 5.92083333333333 0.463674211632083 5.28333333333333 0.463271082186434 6.80416666666667
2017-11-05 0.362035395343547 4.99583333333333 0.346408805332305 6.24375 0.444032818262588 5.575 0.490136340181067 5.07916666666667 0.490321643961052 6.42916666666667
2017-11-06 0.367409935035707 2.95 0.35491898263061 5.02083333333333 0.450514004850653 4.14791666666667 0.500772939918781 3.47708333333333 0.499330727027294 5.40208333333333
2017-11-07 0.365741119137645 3.99166666666667 0.348112070546394 4.8375 0.449111401256102 4.27291666666667 0.50222235715276 4.11041666666667 0.494951934504699 5.23333333333333
2017-11-08 0.356926879376706 4.514 0.346107926235905 5.304 0.432825205488294 4.902 0.474043344608458 4.678 0.480136141852398 5.678
2017-11-09 0.346454624708782 4.66666666666667 0.337861289914801 5.50833333333333 0.418075290305326 5.21875 0.452902957645391 5.10416666666667 0.467832789490792 6.02916666666667
2017-11-10 0.348979111079629 4.93541666666667 0.338102345820522 5.63541666666667 0.424711001913398 5.48958333333333 0.454937381043448 5.38333333333333 0.466766984351026 6.22083333333333
2017-11-11 0.377735277845387 5.47916666666667 0.360290910817391 5.94166666666667 0.476275317377721 5.90208333333333 0.500147354809184 5.90208333333333 0.501741413515012 6.4875
2017-11-12 0.391057437257499 5.875 0.366700346369603 6.375 0.501474321516737 6.2 0.520647012660763 6.11458333333333 0.519902100233172 6.73958333333333
2017-11-13 0.362007178236262 2.7875 0.347578347686686 4.74375 0.450303898977114 3.93125 0.479349194244263 3.40833333333333 0.484949353935227 5.25833333333333
2017-11-14 0.354767287757697 2.25833333333333 0.343180519240796 3.88958333333333 0.443899648308207 3.33958333333333 0.476117099736103 2.93333333333333 0.478365265908401 4.49791666666667
2017-11-15 0.346281152425447 1.42291666666667 0.338478489813251 3.25625 0.432821217174937 2.62916666666667 0.466015166821718 2.17916666666667 0.470516395171331 3.99583333333333
2017-11-16 0.340616483530579 1.10833333333333 0.334398498238978 2.77916666666667 0.426330907513285 2.24166666666667 0.459284128986221 1.77083333333333 0.462447509912213 3.50416666666667
2017-11-17 0.340415101936767 1.21041666666667 0.332705225683936 2.65625 0.422930578057577 2.05 0.458316616622906 1.7125 0.460872360155855 3.23333333333333
2017-11-18 0.347721169658394 1.55625 0.33588362582361 2.7375 0.432918667545674 2.23958333333333 0.474423838717247 2.00833333333333 0.491732157541003 3.09791666666667
2017-11-19 0.349229694906971 1.41041666666667 0.33916020170261 2.60833333333333 0.4379591488988 2.13125 0.471322047758433 1.80833333333333 0.486570233130361 3.09375
2017-11-20 0.345959926055063 1.41875 0.335661473965785 2.6 0.432158446122127 2.06041666666667 0.464813415269789 1.83333333333333 0.480565016737745 3.13541666666667
2017-11-21 0.35473134526035 1.48958333333333 0.3452558557279 2.64791666666667 0.449953561375922 2.08541666666667 0.490612206257344 1.82708333333333 0.504261262291593 2.925
2017-11-22 0.35135472440251 0.95 0.340527324917495 2.16458333333333 0.43439540964191 1.05416666666667 0.459981208279226 0.714583333333333 0.484376476028426 2.37291666666667
2017-11-23 0.343729734190181 0.389583333333333 0.334252571682124 1.75 0.419249192185893 0.702083333333333 0.434434679941556 0.5 0.47404979527464 2.05208333333333
2017-11-24 0.33903797046559 0.495833333333333 0.334254162795784 1.66458333333333 0.41712602479323 0.708333333333333 0.425935196223026 0.464583333333333 0.472372786324792 1.92291666666667
2017-11-25 0.356123235429287 1.45625 0.34676496918236 2.04583333333333 0.468694892965036 1.47916666666667 0.478716409757697 0.672916666666667 0.495629252210675 2.11875
2017-11-26 0.350372438551567 1.15625 0.345208593376119 2.11666666666667 0.448794588288881 1.7625 0.47108686901423 1.15625 0.486811656679778 2.53541666666667
2017-11-27 0.344189595741134 1.17916666666667 0.340833013551703 2.1 0.438511861117112 1.85 0.463392626316726 1.54791666666667 0.48035893567186 2.75416666666667
2017-11-28 0.339949389438074 1.14791666666667 0.33740158419936 2.1 0.431987025287883 1.80416666666667 0.457804458520033 1.64375 0.474529215662017 2.8
2017-11-29 0.339417180902456 1.14583333333333 0.338911189444121 2.1 0.433697840085536 1.825 0.457224900780408 1.68541666666667 0.47153219989971 2.8
2017-11-30 0.340834287126044 1.18333333333333 0.339702022683394 2.1 0.436152547899034 1.8 0.460925807086871 1.7 0.473241523478582 2.775
2017-12-01 0.339107575531177 1.175 0.338316983346652 2.1 0.433000618892482 1.78958333333333 0.459611242769054 1.68333333333333 0.47134342915865 2.77083333333333
2017-12-02 0.336435718921814 1.075 0.335945555953378 2.09583333333333 0.428533426352082 1.63333333333333 0.456433932458424 1.53958333333333 0.46807171931436 2.67291666666667
2017-12-03 0.333631274550119 1.01458333333333 0.333202688716182 2 0.423352917199941 1.46458333333333 0.454582484415836 1.46875 0.465164397499626 2.6
2017-12-04 NA 1 0.333617862374982 1.96666666666667 0.423527413530566 1.475 0.45776141320482 1.49375 0.465063438629382 2.58125
2017-12-05 NA 0.964583333333333 0.336764174435838 1.9 0.429161025756759 1.54583333333333 0.46223495847141 1.49791666666667 0.469049411537893 2.525
2017-12-06 NA 0.489583333333333 0.331416138000794 1.675 0.416124677963583 1.00416666666667 0.45058058508791 0.870833333333333 0.463580956120958 2.16666666666667
2017-12-07 NA 0.0666666666666667 0.325350983776894 1.375 0.384000577053251 0.575 0.416911184323329 0.466666666666667 0.452646902129447 1.79166666666667
2017-12-08 NA 0.1375 0.323800129641864 1.2 0.363209853614171 0.547916666666667 0.405368078760988 0.4625 0.464339117184398 1.625
2017-12-09 NA 0.285416666666667 0.323335142380233 1.2 0.40857142230657 0.797916666666667 0.448458976349901 0.5875 0.473852696910614 1.72916666666667
2017-12-10 NA 0.3 0.327406017884235 1.26875 0.417413355308875 0.9 0.457594106766202 0.7 0.477255903951902 1.81458333333333
2017-12-11 NA 0.3 0.329415021691575 1.3 0.456326493449095 0.995833333333333 0.495571599105168 0.76875 0.500293274650642 1.85
2017-12-12 0.335678923518327 0.383333333333333 0.346907860176062 1.23541666666667 0.480375973517581 1.00208333333333 0.510067781997112 0.808333333333333 0.511856051043538 1.75208333333333
2017-12-13 0.326080712018625 0.375 0.339954857403066 1.27916666666667 0.439648804099543 0.933333333333333 0.469451714429217 0.808333333333333 0.485256529962677 1.86458333333333
2017-12-14 0.317071435875553 0.3125 0.338496600303326 1.2 0.429419533769485 0.879166666666667 0.457461262522015 0.75 0.476947183588985 1.81041666666667
