FE_EB_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2017-05-04 0.497270983545194 9.11041666666667 0.59338967639944 9.16041666666667 0.410267381607167 9.12708333333333 0.398771469933166 9.28333333333333 0.595337748559353 8.975
2017-05-05 0.436009610846107 10.1145833333333 0.583950900672041 9.96875 0.38890002806731 10.2520833333333 0.385702497197282 10.15 0.589930606134999 9.50208333333333
2017-05-06 0.4061307745832 10.1395833333333 0.565459647371353 9.90416666666667 0.368252191584281 10.51875 0.372024906767859 10.325 0.565565321397598 9.62708333333333
2017-05-07 0.445118260332986 10.9604166666667 0.584088948939831 10.7708333333333 0.410986247723695 11.0458333333333 0.40056004349403 10.875 0.592462724525118 10.3729166666667
2017-05-08 0.530747522142227 10.5 0.629995665106988 10.7645833333333 0.440045378696148 10.35 0.424825544326339 10.2541666666667 0.612522220205279 10.21875
2017-05-09 0.480052598739724 9.65625 0.59973651860324 10.0916666666667 0.419951114950084 9.4875 0.403022063269392 9.42916666666667 0.604517178990436 9.75416666666667
2017-05-10 0.424955196984202 9.87916666666667 0.575161797431091 9.95416666666667 0.398275114532901 10.2583333333333 0.377836729673379 10.0395833333333 0.581492780852282 9.64375
2017-05-11 0.383069222025488 11.2666666666667 0.552947039098824 10.8270833333333 0.37573568996819 11.7208333333333 0.353722711816603 11.3604166666667 0.548474188914971 10.4479166666667
2017-05-12 0.412225720399006 12.9041666666667 0.560082714314069 12.2541666666667 0.384264815313533 13.3083333333333 0.371668062519638 12.9520833333333 0.550584675753038 11.7354166666667
2017-05-13 0.426879329680849 13.6791666666667 0.575435338096422 13.0520833333333 0.409121426899263 14.2729166666667 0.385796257715319 13.7354166666667 0.57778825633294 12.4104166666667
2017-05-14 0.456729049751252 13.9083333333333 0.576029526629975 13.4208333333333 0.421235940516671 14.2895833333333 0.405273650915101 13.86875 0.585652142524958 12.85625
2017-05-15 0.53063627576595 13.4791666666667 0.602381338861579 13.5708333333333 0.458300149566027 13.4791666666667 0.448806076071167 13.1666666666667 0.611024771961188 12.9270833333333
2017-05-16 0.44542986485798 13.3347826086957 0.577476040439226 13.2608695652174 0.408847299304972 13.9217391304348 0.400880800911165 13.35 0.590904777472732 12.5739130434783
2017-05-17 0.381483485236274 14.03125 0.551165352502297 13.6833333333333 0.374071782850029 14.8395833333333 0.368652685108516 14.15 0.551423623807592 13.1479166666667
