EB_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-06-11 0.338373010877672 15.73125 0.383164836877344 13.8375 0.316401002916982 16.0875 0.354166315210138 15.4666666666667 0.399695054242672 13.2479166666667
2019-06-12 0.317229070454546 14.7125 0.378067982738123 13.75 0.309784881797852 15.3145833333333 0.338562310789199 14.6375 0.39443379043571 13.3041666666667
2019-06-13 0.298010692314307 15.0833333333333 0.371869185693773 13.6208333333333 0.302034473531198 15.7145833333333 0.327237561722671 14.8104166666667 0.390851048391076 13.1104166666667
2019-06-14 0.262139215696086 15.7333333333333 0.364106570679441 13.8270833333333 0.280838110629531 15.8791666666667 0.298438559867941 15.2916666666667 0.385178481738781 13.2104166666667
2019-06-15 0.232059637988602 15.6145833333333 0.355339762981886 14.2916666666667 0.260314301776048 15.9854166666667 0.263476049858013 15.3083333333333 0.379763175267731 13.6791666666667
2019-06-16 0.246172246855879 14.0875 0.353731108303677 13.6604166666667 0.269918963484425 14.64375 0.266905643297211 13.9875 0.376782618680177 13.2145833333333
2019-06-17 0.237970229147069 14.7270833333333 0.35041652873059 13.38125 0.266684182365899 14.9 0.261746056697711 14.3416666666667 0.374958930344199 12.8354166666667
2019-06-18 0.221755235267646 15.9770833333333 0.346788469249277 14.0708333333333 0.254779913646885 16.0583333333333 0.24277713683203 15.48125 0.372240233497392 13.3854166666667
2019-06-19 0.295071332870403 16.0270833333333 0.351651273122725 14.4583333333333 0.301720706067602 16.1166666666667 0.313007435589873 15.7208333333333 0.378584832913302 13.8416666666667
2019-06-20 0.318925995246428 14.19375 0.377361547035995 14.0645833333333 0.316260102482273 14.53125 0.326142237013263 14.06875 0.396754027351605 13.59375
2019-06-21 0.399956427790914 13.6270833333333 0.428048285264766 13.2041666666667 0.354559314926249 13.5666666666667 0.412357541751914 13.4166666666667 0.433651906998302 12.7395833333333
2019-06-22 0.412280842036141 14.44375 0.433266947047738 13.4895833333333 0.352963309945575 14.3854166666667 0.425050763481601 14.23125 0.439692565356072 12.9645833333333
2019-06-23 0.407065803780591 14.5520833333333 0.424162763936744 13.6958333333333 0.351107054310915 14.4833333333333 0.415276851899564 14.3416666666667 0.4337845276812 13.1791666666667
2019-06-24 0.391083955262644 15.45 0.408246170405401 13.8916666666667 0.345108873614968 15.1083333333333 0.399120902292884 15.1583333333333 0.424419427154956 13.3041666666667
2019-06-25 0.351231325642033 16.8041666666667 0.393429551661433 14.8125 0.334297180859663 16.4270833333333 0.370068724123693 16.4583333333333 0.411320839707872 14.1333333333333
2019-06-26 0.290231412383461 17.5125 0.380194504588602 15.4791666666667 0.315965565526914 17.16875 0.325873696563612 17.08125 0.399111035021083 14.76875
2019-06-27 0.240356306867648 18.2791666666667 0.366480694482017 15.9979166666667 0.291503959969896 17.875 0.274567627722237 17.7708333333333 0.388704785993638 15.2479166666667
2019-06-28 0.211118787717586 18.3583333333333 0.354918875935287 16.4708333333333 0.268125419499814 18.0583333333333 0.235479038254856 17.925 0.380697208018573 15.73125
2019-06-29 0.194451033734752 17.4791666666667 0.343463709613054 16.0291666666667 0.247843760132462 16.9166666666667 0.208882347722805 17.0604166666667 0.372663343032836 15.3791666666667
2019-06-30 0.183081264752194 17.9145833333333 0.332753416373013 16.1395833333333 0.230298812156161 17.4125 0.191782901881196 17.4270833333333 0.365852747731466 15.4104166666667
2019-07-01 0.183345623508992 16.88125 0.326946592758224 16.0083333333333 0.219926380662336 16.75 0.182593576909832 16.6291666666667 0.360453103400023 15.34375
2019-07-02 0.275399719315977 17.1958333333333 0.328157156365838 15.89375 0.283718223297453 16.8833333333333 0.234855848790579 16.7333333333333 0.359973632280438 15.1916666666667
2019-07-03 0.26609802738427 16.6895833333333 0.326350762288342 15.80625 0.288879245494782 16.3604166666667 0.239522019080419 16.2458333333333 0.359025100431112 15.1104166666667
2019-07-04 0.242316318178964 16.71875 0.325336268363278 15.64375 0.277091635303641 16.1916666666667 0.220919895695626 16.15 0.356947697298475 14.8916666666667
2019-07-05 0.212166797228648 16.76875 0.322160075407396 15.6020833333333 0.25874232474682 16.2083333333333 0.199644038519936 16.2708333333333 0.353362604427373 14.8479166666667
2019-07-06 0.210793741120517 16.1770833333333 0.316963700749637 15.4770833333333 0.266214339333002 15.9270833333333 0.191677512243866 15.8125 0.355933939513842 14.8333333333333
2019-07-07 0.302557396637517 15.6 0.333074211712269 15.1520833333333 0.329751737718358 15.3645833333333 0.254974752123668 15.1979166666667 0.353329080868397 14.51875
2019-07-08 0.32489720029518 14.9666666666667 0.392907011262821 14.775 0.328932334731679 14.8458333333333 0.322148872670784 14.5854166666667 0.322214960205349 14.1125
2019-07-09 0.318550287395113 14.4145833333333 0.376485612870298 14.33125 0.321863225268128 14.4604166666667 0.321667498800269 14.3083333333333 0.344246658181051 13.7458333333333
2019-07-10 0.310021720462705 14.8145833333333 0.364145456420909 14.2625 0.317841918704879 15.1895833333333 0.316871545082302 14.89375 0.358032087816037 13.7479166666667
2019-07-11 0.315117770128618 14.0895833333333 0.366295322285074 14.08125 0.320552581297519 14.2020833333333 0.325286099090065 14.0916666666667 0.363086014152394 13.6458333333333
2019-07-12 0.344758032001855 13.95 0.395363472485785 13.8083333333333 0.334621635357762 14.0104166666667 0.37303100416713 13.89375 0.397819471937394 13.4416666666667
2019-07-13 0.349717016305883 13.6020833333333 0.398864137786942 13.5541666666667 0.331867697596824 13.7958333333333 0.374984175742332 13.8416666666667 0.416656055528186 13.3291666666667
2019-07-14 0.343902728015772 14.58125 0.391141818523127 13.7104166666667 0.328570466604918 14.81875 0.366425459334535 14.55625 0.410604680207423 13.425
2019-07-15 0.337226151491755 14.0125 0.383989838594382 13.7333333333333 0.324457036459742 14.3520833333333 0.359398918790805 14.28125 0.405740550910423 13.5354166666667
2019-07-16 0.334874816642408 16.4333333333333 0.379366808172163 14.5645833333333 0.321724992044677 17.2166666666667 0.353414909809841 16.6958333333333 0.40188681743216 14.20625
2019-07-17 0.324629444849041 16.9833333333333 0.37324474407747 15.5895833333333 0.313425875006795 17.7104166666667 0.339676458937713 17.3625 0.396849785772244 15.26875
2019-07-18 0.315682594842882 16.3229166666667 0.369223103755203 15.5229166666667 0.307593930581184 16.8020833333333 0.326861164240277 16.625 0.39244644903656 15.3166666666667
2019-07-19 0.308272304817549 16.9479166666667 0.367776430103635 15.6208333333333 0.301608662926016 17.3916666666667 0.312188253941979 17.2479166666667 0.38959151618499 15.38125
2019-07-20 0.305422912024962 17.9625 0.366382968888905 16.2333333333333 0.295838191615535 18.3395833333333 0.297804408169367 18.08125 0.386945053800789 15.9145833333333
2019-07-21 0.361503587527552 17.3083333333333 0.396843994169342 16.2979166666667 0.336637444339255 17.5041666666667 0.37771704715055 17.2833333333333 0.416915307457081 16.0875
2019-07-22 0.354591504245019 18.19375 0.391037967067743 16.4875 0.332785837202568 18.4979166666667 0.37135015371166 18.38125 0.410320857901409 16.2166666666667
2019-07-23 0.342472661032197 19.5583333333333 0.380668712215032 17.3375 0.307127976111198 19.8104166666667 0.356700783598222 19.5208333333333 0.402097939604797 16.9645833333333
2019-07-24 0.319811824374122 20.6125 0.373431603619615 18.1229166666667 0.285584434234998 20.9041666666667 0.328577338484679 20.7125 0.395953362569584 17.78125
2019-07-25 0.286227377721632 20.75625 0.367197756641282 18.6416666666667 0.26847190314182 21.125 0.286721476008614 20.89375 0.390574026442736 18.3333333333333
2019-07-26 0.252121938867869 20.05625 0.360990403627782 18.5666666666667 0.256575830333569 20.5041666666667 0.251183754061281 20.4666666666667 0.385742589835579 18.3833333333333
2019-07-27 0.275882094975957 18.6666666666667 0.357257163659886 17.9416666666667 0.255371968231279 19.0291666666667 0.253409535931197 19.1125 0.383208681840522 17.9041666666667
2019-07-28 0.372360496110951 16.3270833333333 0.392263395989268 16.76875 0.322858521574234 16.4666666666667 0.346440200534919 16.6875 0.413122574511542 16.8354166666667
2019-07-29 0.397455247810344 16.36875 0.408466705257593 15.9083333333333 0.348531104842891 16.3 0.383024088054037 16.3958333333333 0.425203857090994 15.8395833333333
2019-07-30 0.392852375489035 17.5916666666667 0.394992367226691 16.6020833333333 0.338246274136607 17.7979166666667 0.370407424676102 17.8666666666667 0.41316515671705 16.4041666666667
2019-07-31 0.401113495552456 16.7208333333333 0.402227023083869 16.4583333333333 0.346175271601592 16.84375 0.382561733827072 16.98125 0.419170818747039 16.4166666666667
2019-08-01 0.397416719707919 17.1416666666667 0.395028244432588 16.2770833333333 0.340433029264814 17.3416666666667 0.375615348461687 17.5583333333333 0.414881356572623 16.24375
2019-08-02 0.406920115519266 16.6895833333333 0.403095840289979 16.45 0.347166169941555 16.90625 0.385795504063982 17.05 0.419221513668891 16.4770833333333
2019-08-03 0.40803798172484 15.86875 0.402324142677721 15.7645833333333 0.348040270142996 16.0083333333333 0.384310646608656 16.3666666666667 0.419983679133875 15.8583333333333
2019-08-04 0.403317596568501 16.0666666666667 0.397165715649927 15.5229166666667 0.342682133533132 16.1375 0.378924397346495 16.5104166666667 0.413821203176977 15.6291666666667
