FE_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-04-23 NA 14.2479166666667 0.351631390366837 13.4395833333333 0.186508788277773 14.8520833333333 0.156252841581594 15.58125 0.268728727405962 14.075
2018-04-24 NA 14.4645833333333 0.345880708082713 13.74375 0.186597308769583 15.0520833333333 0.152299222365316 15.9875 0.255900071540142 14.5104166666667
2018-04-25 NA 13.9041666666667 0.339340953044633 13.4375 0.181990794819015 14.6958333333333 0.147821097774285 15.6020833333333 0.24272273410957 14.2604166666667
2018-04-26 NA 12.9770833333333 0.336310263481767 13.2916666666667 0.216778555172652 12.7604166666667 0.143306269518291 12.9541666666667 0.23372004795099 13.6770833333333
2018-04-27 NA 12.0666666666667 0.338097413731012 12.2083333333333 0.212165586798883 12.2166666666667 0.140274422828184 13.6979166666667 0.228148520619899 12.7583333333333
2018-04-28 NA 13.2625 0.334245671613151 12.7979166666667 0.197617237107877 13.6541666666667 0.135082953836867 15.1166666666667 0.221545005435701 13.5625
2018-04-29 NA 13.9895833333333 0.337626850398049 13.3 0.186626053511071 14.63125 0.129096544342137 15.5833333333333 0.213682149936243 13.9916666666667
2018-04-30 NA 13.7541666666667 0.33565769034306 13.45 0.180471500830957 14.23125 0.12286460803206 15.1770833333333 0.205425062252433 14.00625
2018-05-01 NA 13.01875 0.330498724027324 13.1333333333333 0.177815413176679 13.05 0.119970598095707 13.45 0.202274241395901 13.525
2018-05-02 NA 12.9770833333333 0.330661977235792 12.80625 0.169902172128379 13.08125 0.119456335588076 13.8041666666667 0.200531064474528 13.2833333333333
2018-05-03 NA 13.7583333333333 0.326849985600914 13.1458333333333 0.167295929976696 14.4541666666667 0.117559625647645 14.95625 0.195746357058051 13.7166666666667
2018-05-04 NA 13.625 0.324432118904514 13.3354166666667 0.165450925733707 14.0520833333333 0.116138580780992 14.3583333333333 0.195631700239592 13.78125
2018-05-05 NA 14.5020833333333 0.322248717233954 13.6895833333333 0.165391522722032 15.5083333333333 0.116044598333987 15.9583333333333 0.192456700847757 14.2520833333333
2018-05-06 NA 14.3958333333333 0.316161813080237 14.0541666666667 0.164025800733948 15.5645833333333 0.112505407101055 16.2958333333333 0.188470193854926 14.7395833333333
2018-05-07 NA 13.0875 0.307991795640463 13.2666666666667 0.158542392777172 14.7229166666667 0.108736937176224 14.83125 0.181852238551079 13.9104166666667
2018-05-08 NA 13.2916666666667 0.29940247965845 13.1604166666667 0.156054359302147 15.1354166666667 0.109320403969213 15.2583333333333 0.176049017230136 13.9770833333333
2018-05-09 NA 13.01875 0.290388990834542 13.0375 0.151338593302587 14.5875 0.0963125430598516 14.2395833333333 0.171039418081549 13.55
2018-05-10 NA 12.84375 0.282897843797498 12.7375 0.145604888375469 14.0833333333333 0.0991592712874115 14.1229166666667 0.167173955323673 13.4104166666667
2018-05-11 NA 13.9854166666667 0.277155794339181 13.5229166666667 0.143961185329275 15.4708333333333 0.0900066270299915 15.3145833333333 0.164596708272485 13.8375
2018-05-12 NA 15.3625 0.270595006510742 14.4645833333333 0.139670214000345 17.1729166666667 0.0878637287423493 17.2104166666667 0.162408313974499 15.0125
2018-05-13 NA 15.1020833333333 0.264524352798588 14.5916666666667 0.140122994719058 16.9875 0.086243647313923 16.4520833333333 0.16298567870306 15.1291666666667
2018-05-14 NA 15.4 0.262547572100632 15.1395833333333 0.174001106161035 16.675 0.0981151594571498 15.9020833333333 0.165834843158118 15.38125
2018-05-15 NA 14.6208333333333 0.261488006765833 14.5354166666667 0.240298168831576 14.9145833333333 0.127816230885949 14.3416666666667 0.164375484468353 14.4895833333333
2018-05-16 NA 13.55625 0.259082388672268 13.7020833333333 0.291602032649543 13.475 0.18668988760038 12.6270833333333 0.202679983092401 13.41875
2018-05-17 NA 14.6895833333333 0.269379155963821 13.8791666666667 0.274982839670255 15.14375 0.198061985823275 14.4979166666667 0.258402337122279 13.9145833333333
2018-05-18 NA 16.5666666666667 0.333700718234157 15.2833333333333 0.238491627132796 17.5958333333333 0.190216974383753 18.18125 0.281632463359086 15.7541666666667
2018-05-19 NA 15.54375 0.344270205232957 15.53125 0.245704141616535 15.6458333333333 0.192810851901001 15.49375 0.288524304517926 15.5958333333333
2018-05-20 NA 16.06875 0.385777812851051 15.4125 0.248529373841313 16.3166666666667 0.210808031493606 16.6729166666667 0.316269361591697 15.64375
2018-05-21 NA 17.8041666666667 0.387452952914291 16.2479166666667 0.256678254949892 18.2479166666667 0.206665226170438 19.1645833333333 0.314589786746301 16.7520833333333
2018-05-22 NA 16.0583333333333 0.398381318294594 16.3666666666667 0.271212634288342 16.3520833333333 0.208600583635738 16.3291666666667 0.319312828408684 16.4604166666667
2018-05-23 NA 17.3875 0.45157590303697 16.1854166666667 0.296769516311816 17.4916666666667 0.251541393592117 18.3979166666667 0.339512335970663 16.59375
2018-05-24 NA 17.7270833333333 0.47368682882716 16.9583333333333 0.295648305177762 17.78125 0.256751800990059 18.0791666666667 0.338467747075794 17.1895833333333
2018-05-25 NA 18.9541666666667 0.464238531188948 17.3458333333333 0.288241550090529 18.8041666666667 0.24331041245085 19.71875 0.329985716463704 17.69375
2018-05-26 NA 19.7520833333333 0.452384583209225 18.225 0.264232072411184 19.6229166666667 0.214840324255283 20.89375 0.318113652267056 18.7375
2018-05-27 NA 20.0145833333333 0.434599126273266 18.6979166666667 0.241220794199122 20.0229166666667 0.193235118753895 20.51875 0.30530599721071 19.09375
2018-05-28 NA 20.5604166666667 0.416569461909094 19.03125 0.236145999032486 20.3729166666667 0.181488751877378 21.60625 0.29504093237322 19.4791666666667
2018-05-29 NA 20.33125 0.433319715596372 19.2104166666667 0.257708864833047 20.2916666666667 0.189464318434512 21.0083333333333 0.309106152201234 19.56875
2018-05-30 NA 21.2895833333333 0.503814746890769 19.51875 0.31401998649206 21.1166666666667 0.232421008913676 22.5604166666667 0.353782908564194 20.0979166666667
2018-05-31 NA 21.7083333333333 0.462199786002768 20.3458333333333 0.30718460945207 21.3020833333333 0.216141771756137 22.3395833333333 0.31755096551861 20.8916666666667
2018-06-01 NA 21.2333333333333 0.473782218988954 20.0875 0.358500036605578 20.8416666666667 0.239268767634239 21.38125 0.328745650055833 20.4
2018-06-02 NA 20.925 0.462671614080119 19.9958333333333 0.332858903327652 20.4916666666667 0.210740681361079 21.5479166666667 0.318014806175785 20.4041666666667
2018-06-03 NA 20.9145833333333 0.452879594962926 19.9208333333333 0.298771158636099 20.3020833333333 0.190322655094127 21.6520833333333 0.304948428780586 20.4041666666667
2018-06-04 NA 21.21875 0.437064466148993 20.0791666666667 0.254766105587277 20.55625 0.169567734461368 22.2833333333333 0.2807777214787 20.6770833333333
2018-06-05 NA 21.4875 0.422403294573318 20.4145833333333 0.220803425135951 20.8645833333333 0.150112923991426 22.5416666666667 0.250914317294427 21.0666666666667
2018-06-06 NA 20.8583333333333 0.405599252036552 20.23125 0.197916829043222 20.3625 0.135474977507968 21.0479166666667 0.229225479339023 20.6229166666667
2018-06-07 NA 20.3083333333333 0.394739699955996 19.91875 0.201918762665137 20.075 0.132584762155968 20.4166666666667 0.218965518286668 20.1645833333333
2018-06-08 NA 20.7604166666667 0.404532219660071 19.9125 0.24387482649978 20.31875 0.142266587629631 21.2791666666667 0.23401326087561 20.2791666666667
2018-06-09 NA 21.3604166666667 0.427282798741711 20.0895833333333 0.272457610018362 21.24375 0.158828930836511 21.9354166666667 0.255475210295271 20.46875
2018-06-10 NA 21.825 0.417802593557394 20.7145833333333 0.274133005573998 21.7604166666667 0.170852626528702 22.4041666666667 0.242603273958632 21.0895833333333
2018-06-11 NA 21.6041666666667 0.409673729441118 20.7791666666667 0.237499687759718 21.2666666666667 0.159709405828308 21.8208333333333 0.228955474389058 21.075
